dataset_folder,model_folder,run_name,condition,epoch,value
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,83,0.733463
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,84,0.731966
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,85,0.740268
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,86,0.726631
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,87,0.742637
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,88,0.738798
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,89,0.740336
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,90,0.743195
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,91,0.740894
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,92,0.741344
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,93,0.74804
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,94,0.747972
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,95,0.745427
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,96,0.742705
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,97,0.747346
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,98,0.750204
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,99,0.746611
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,100,0.743195
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,1,0.046766
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,2,0.360341
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,3,0.395675
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,4,0.386038
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,5,0.431511
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,6,0.431062
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,7,0.482252
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,8,0.386188
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,9,0.519599
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,10,0.489302
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,11,0.503035
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,12,0.577662
