dataset_folder,dataset_display,config_model,seed,run_name,condition_key,condition_label,epoch,train_accuracy,eval_accuracy,train_loss,eval_loss
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,39.0,0.916756,0.647893,0.247792,1.689144
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,40.0,0.943247,0.659952,0.15788,1.576668
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,41.0,0.962538,0.678299,0.092014,1.330199
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,42.0,0.937729,0.613363,0.17673,1.543802
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,43.0,0.943117,0.668745,0.160157,1.415505
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,44.0,0.965819,0.668187,0.08389,1.33369
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,45.0,0.921948,0.659326,0.236505,1.528293
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,46.0,0.960554,0.678857,0.103367,1.329014
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,47.0,0.967436,0.681784,0.079261,1.308522
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,48.0,0.921206,0.67687,0.237354,1.429329
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,49.0,0.966489,0.672297,0.08123,1.289171
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,50.0,0.958505,0.337217,0.1085,3.339723
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,51.0,0.930839,0.668949,0.207145,1.464698
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,52.0,0.966962,0.677074,0.080535,1.359506
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,53.0,0.939076,0.654862,0.174892,1.425416
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,54.0,0.96128,0.683771,0.10138,1.302084
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,55.0,0.971077,0.680531,0.06957,1.373143
