dataset_folder,model_folder,run_name,condition,epoch,value
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,1,4.33323
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,2,2.30213
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,3,1.73647
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,4,1.960502
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,5,1.684934
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,6,2.041956
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,7,1.963311
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,8,1.881208
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,9,1.73654
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,10,1.708407
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,11,1.582601
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,12,1.546064
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,13,1.691152
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,14,1.535284
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,15,1.565389
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,16,1.802825
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,17,2.179434
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,18,1.617581
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,19,1.846864
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,20,1.561519
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,21,1.514921
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,22,1.66816
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,23,1.73079
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,24,1.714841
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,25,1.631298
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,26,1.496739
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,27,1.591603
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,28,1.466836
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,29,1.585629
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,30,1.600568
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,31,1.628666
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,32,1.672109
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,33,1.610271
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,34,1.522295
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,35,1.483411
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,36,1.497645
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,37,1.564068
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,38,1.440069
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,39,1.522488
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,40,1.55243
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,41,1.680728
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,42,1.45384
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,43,1.590895
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,44,1.529427
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,45,1.402547
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,46,1.429465
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,47,1.480351
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,48,1.419286
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,49,1.419777
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,50,1.428726
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,51,1.418114
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,52,1.576343
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,53,1.360162
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,54,1.48721
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,55,1.436869
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,56,1.417398
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,57,1.412298
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,58,1.494905
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,59,1.374167
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,60,1.378787
