dataset,architecture,comparison_key,comparison,condition,mode,M,cutout_area,condition_a,condition_b,M_a,M_b,metric,metric_label,difference_interpretation,n_paired_seeds,seeds_paired,seeds_missing,mean_paired_difference,sample_variance,sample_std,standard_error,ci95_low,ci95_high,min,max,seed_42_difference,seed_43_difference,seed_44_difference,seed_level_differences
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.05,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,best_to_final_degradation,Best-to-final degradation,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,0.005920000000000036,0.00011693799299999956,0.010813787171939327,0.006243342934678493,-0.020942936521666653,0.03278293652166672,-0.0014369999999999106,0.01833600000000002,0.01833600000000002,0.0008610000000000007,-0.0014369999999999106,42:0.0183360000;43:0.0008610000;44:-0.0014370000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.05,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,best_validation_accuracy,Best validation accuracy,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,0.0034540000000000313,6.317539000000095e-06,0.0025134715037175366,0.0014511534492717734,-0.002789809350029327,0.009697809350029389,0.0008270000000000222,0.005836000000000063,0.005836000000000063,0.003699000000000008,0.0008270000000000222,42:0.0058360000;43:0.0036990000;44:0.0008270000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.05,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,final_validation_accuracy,Final validation accuracy,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.002466000000000005,7.559323599999928e-05,0.008694437072059311,0.005019735584005705,-0.02406417901395492,0.019132179013954906,-0.012499999999999956,0.002838000000000007,-0.012499999999999956,0.002838000000000007,0.0022639999999999327,42:-0.0125000000;43:0.0028380000;44:0.0022640000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.05,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,maximum_validation_drawdown,Maximum validation drawdown,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.050548000000000017,0.03301753652399999,0.1817072825287968,0.10490874848171623,-0.5019339130464316,0.4008379130464316,-0.250608,0.1042499999999999,-0.005285999999999957,0.1042499999999999,-0.250608,42:-0.0052860000;43:0.1042500000;44:-0.2506080000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.05,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,validation_aulc,Normalized validation AULC,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,0.0034683552188552458,3.52627577098335e-05,0.0059382453393097105,0.0034284475451645023,-0.011283063970704409,0.0182197744084149,-0.0015214797979796746,0.010036222222222224,-0.0015214797979796746,0.0018903232323231878,0.010036222222222224,42:-0.0015214798;43:0.0018903232;44:0.0100362222
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.1,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,best_to_final_degradation,Best-to-final degradation,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.0012790000000000301,2.083702299999983e-05,0.004564758810714957,0.0026354647281519967,-0.012618489507168094,0.010060489507168034,-0.006145999999999985,0.002906999999999993,-0.0005980000000000985,0.002906999999999993,-0.006145999999999985,42:-0.0005980000;43:0.0029070000;44:-0.0061460000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.1,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,best_validation_accuracy,Best validation accuracy,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.0020373333333333354,0.00011980595433333407,0.010945590634284387,0.006319439699143538,-0.02922768780636296,0.02515302113969629,-0.01449900000000004,0.006020000000000025,-0.01449900000000004,0.002367000000000008,0.006020000000000025,42:-0.0144990000;43:0.0023670000;44:0.0060200000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.1,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,final_validation_accuracy,Final validation accuracy,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.0007583333333333053,0.0001699078743333327,0.013034871473602366,0.0075256865541365,-0.03313874912994529,0.03162208246327868,-0.013900999999999941,0.01216600000000001,-0.013900999999999941,-0.0005399999999999849,0.01216600000000001,42:-0.0139010000;43:-0.0005400000;44:0.0121660000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.1,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,maximum_validation_drawdown,Maximum validation drawdown,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.028243666666666573,0.07115044303233334,0.26674040382426756,0.15400264395169036,-0.6908635630789611,0.634376229745628,-0.3188299999999999,0.20548100000000008,0.028618000000000088,0.20548100000000008,-0.3188299999999999,42:0.0286180000;43:0.2054810000;44:-0.3188300000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.1,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,validation_aulc,Normalized validation AULC,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,0.0009960151515151876,6.587541565595543e-05,0.008116367146448924,0.004685986756844121,-0.01916615856014825,0.021158188863178627,-0.005179358585858607,0.010188944444444625,-0.005179358585858607,-0.002021540404040456,0.010188944444444625,42:-0.0051793586;43:-0.0020215404;44:0.0101889444
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.2,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,best_to_final_degradation,Best-to-final degradation,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,0.009248666666666646,1.0572537333333721e-05,0.003251543838445627,0.001877279710408452,0.0011713839958706722,0.01732594933746262,0.006031999999999926,0.012534000000000045,0.009179999999999966,0.006031999999999926,0.012534000000000045,42:0.0091800000;43:0.0060320000;44:0.0125340000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.2,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,best_validation_accuracy,Best validation accuracy,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.0029333333333333433,5.3522034333333994e-05,0.007315875500125326,0.004223822689355145,-0.02110697555834844,0.015240308891681754,-0.009329000000000032,0.0050440000000000484,-0.009329000000000032,-0.004515000000000047,0.0050440000000000484,42:-0.0093290000;43:-0.0045150000;44:0.0050440000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.2,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,final_validation_accuracy,Final validation accuracy,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.01218199999999999,3.2359509000000046e-05,0.005688541904565707,0.0032842811998974775,-0.026313121470535147,0.001949121470535168,-0.018508999999999998,-0.007489999999999997,-0.018508999999999998,-0.010546999999999973,-0.007489999999999997,42:-0.0185090000;43:-0.0105470000;44:-0.0074900000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.2,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,maximum_validation_drawdown,Maximum validation drawdown,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,0.02903266666666669,0.010405426964333336,0.10200699468337128,0.058893765839669134,-0.2243667556981411,0.2824320890314745,-0.04176300000000005,0.14595600000000003,-0.04176300000000005,0.14595600000000003,-0.017094999999999916,42:-0.0417630000;43:0.1459560000;44:-0.0170950000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.2,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,validation_aulc,Normalized validation AULC,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.0023431531986531917,5.19575312724017e-06,0.002279419471540982,0.0013160234454902605,-0.008005545069019102,0.003319238671712719,-0.004652919191919125,-9.534343434347559e-05,-0.004652919191919125,-0.0022811969696969747,-9.534343434347559e-05,42:-0.0046529192;43:-0.0022811970;44:-0.0000953434
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.3,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,best_to_final_degradation,Best-to-final degradation,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,0.01134366666666664,9.242068033333379e-05,0.00961356751332895,0.005550395791693111,-0.012537758938549772,0.03522509227188306,0.0008389999999999231,0.019703999999999944,0.019703999999999944,0.013488000000000056,0.0008389999999999231,42:0.0197040000;43:0.0134880000;44:0.0008390000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.3,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,best_validation_accuracy,Best validation accuracy,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.003630333333333328,1.362721733333315e-05,0.0036915061063654154,0.00213129204422522,-0.012800542865657152,0.005539876198990497,-0.007077,0.0002649999999999597,0.0002649999999999597,-0.004078999999999944,-0.007077,42:0.0002650000;43:-0.0040790000;44:-0.0070770000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.3,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,final_validation_accuracy,Final validation accuracy,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.014973999999999968,3.823761900000047e-05,0.006183657412890891,0.0035701362719089812,-0.030335056576484408,0.0003870565764844715,-0.019438999999999984,-0.007915999999999923,-0.019438999999999984,-0.017567,-0.007915999999999923,42:-0.0194390000;43:-0.0175670000;44:-0.0079160000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.3,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,maximum_validation_drawdown,Maximum validation drawdown,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.008662000000000003,0.002657972377000002,0.05155552712367513,0.02976559746306689,-0.13673302918190489,0.11940902918190488,-0.06743900000000003,0.028907000000000016,0.028907000000000016,0.012546000000000002,-0.06743900000000003,42:0.0289070000;43:0.0125460000;44:-0.0674390000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.3,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,validation_aulc,Normalized validation AULC,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.0037534074074074644,2.1973124855176593e-05,0.004687549984285671,0.0027063582452671584,-0.01539792709952409,0.007891112284709163,-0.007171873737373824,0.0015902020202019918,-0.005678550505050561,-0.007171873737373824,0.0015902020202019918,42:-0.0056785505;43:-0.0071718737;44:0.0015902020
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.05,Random cutout M8,Random cutout M4,8,4.0,best_to_final_degradation,Best-to-final degradation,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,-0.0009419999999999984,1.1779292999999848e-05,0.003432097463651032,0.001981522394523955,-0.00946780274017882,0.007583802740178823,-0.004882999999999971,0.0013900000000000023,-0.004882999999999971,0.0006669999999999732,0.0013900000000000023,42:-0.0048830000;43:0.0006670000;44:0.0013900000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.05,Random cutout M8,Random cutout M4,8,4.0,best_validation_accuracy,Best validation accuracy,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,-0.0038453333333333304,2.578815633333308e-05,0.005078204046051427,0.0029319024729876383,-0.01646029151256721,0.008769624845900548,-0.007180999999999993,0.001998999999999973,-0.007180999999999993,0.001998999999999973,-0.006353999999999971,42:-0.0071810000;43:0.0019990000;44:-0.0063540000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.05,Random cutout M8,Random cutout M4,8,4.0,final_validation_accuracy,Final validation accuracy,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,-0.002903333333333332,2.086826533333319e-05,0.004568179652042287,0.0026374397518131856,-0.01425132068144885,0.008444654014782185,-0.007743999999999973,0.0013319999999999999,-0.0022980000000000222,0.0013319999999999999,-0.007743999999999973,42:-0.0022980000;43:0.0013320000;44:-0.0077440000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.05,Random cutout M8,Random cutout M4,8,4.0,maximum_validation_drawdown,Maximum validation drawdown,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,-0.0030063333333333517,0.017536481429333343,0.1324253806086029,0.07645582914191554,-0.3319692153084262,0.32595654864175955,-0.14412900000000006,0.11854300000000001,0.11854300000000001,0.016567,-0.14412900000000006,42:0.1185430000;43:0.0165670000;44:-0.1441290000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.05,Random cutout M8,Random cutout M4,8,4.0,validation_aulc,Normalized validation AULC,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,-0.0010160858585857764,6.63759001293256e-06,0.0025763520747235924,0.001487457563868917,-0.007416099206393546,0.005383927489221994,-0.0034566969696969707,0.0016773636363637268,-0.0034566969696969707,-0.0012689242424240854,0.0016773636363637268,42:-0.0034566970;43:-0.0012689242;44:0.0016773636
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.1,Random cutout M8,Random cutout M4,8,4.0,best_to_final_degradation,Best-to-final degradation,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,0.004522999999999981,4.831113899999994e-05,0.006950621483004231,0.004012943184247689,-0.01274330094668218,0.021789300946682143,-0.002998999999999974,0.01070800000000005,0.01070800000000005,0.005859999999999865,-0.002998999999999974,42:0.0107080000;43:0.0058600000;44:-0.0029990000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.1,Random cutout M8,Random cutout M4,8,4.0,best_validation_accuracy,Best validation accuracy,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,3.466666666662732e-05,1.1371285333333612e-05,0.003372133647015434,0.0019469022688477554,-0.008342177695261622,0.008411511028594876,-0.0033200000000001006,0.0034239999999999826,0.0034239999999999826,-0.0033200000000001006,0.0,42:0.0034240000;43:-0.0033200000;44:0.0000000000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.1,Random cutout M8,Random cutout M4,8,4.0,final_validation_accuracy,Final validation accuracy,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,-0.004488333333333354,4.294382433333317e-05,0.006553153770005185,0.003783465093153505,-0.0207672697449143,0.01179060307824759,-0.009179999999999966,0.002998999999999974,-0.007284000000000068,-0.009179999999999966,0.002998999999999974,42:-0.0072840000;43:-0.0091800000;44:0.0029990000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.1,Random cutout M8,Random cutout M4,8,4.0,maximum_validation_drawdown,Maximum validation drawdown,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,-0.12959133333333336,0.000488959762333334,0.022112434563686875,0.012766620047782604,-0.1845216659336652,-0.07466100073300154,-0.14322100000000004,-0.104078,-0.104078,-0.14322100000000004,-0.14147500000000002,42:-0.1040780000;43:-0.1432210000;44:-0.1414750000
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.1,Random cutout M8,Random cutout M4,8,4.0,validation_aulc,Normalized validation AULC,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,0.0010133249158249165,9.692824831046409e-06,0.003113330183428415,0.0017974820194785824,-0.0067206160022510375,0.00874726583390087,-0.0025529494949495524,0.0031890050505050116,0.0024039191919192904,-0.0025529494949495524,0.0031890050505050116,42:0.0024039192;43:-0.0025529495;44:0.0031890051
CIFAR-100,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.2,Random cutout M8,Random cutout M4,8,4.0,best_to_final_degradation,Best-to-final degradation,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,0.0040133333333333505,3.257464933333424e-05,0.005707420549892416,0.003295180790858788,-0.010164685292006408,0.018191351958673108,-0.0025740000000000762,0.007480000000000042,-0.0025740000000000762,0.007134000000000085,0.007480000000000042,42:-0.0025740000;43:0.0071340000;44:0.0074800000
